pref_name,station_name,line_name,station_lat,station_lon,passenger_2017,passenger_2018,passenger_2019
埼玉県,羽生,東武伊勢崎線(東武動物公園－伊勢崎),36.170364,139.534065,19036,18876,18373
東京都,羽田空港国内線ターミナル,京急空港線,35.549908,139.786239,0,0,0
東京都,羽田空港国際線ターミナル,京急空港線,35.544908,139.767908,0,0,0
東京都,羽田空港国際線ビル,東京モノレール羽田空港線,35.544353,139.768186,0,0,0
東京都,羽田空港第１ビル,東京モノレール羽田空港線,35.549075,139.784851,0,0,0
東京都,羽田空港第２ビル,東京モノレール羽田空港線,35.550741,139.788184,0,0,0
埼玉県,羽貫,ニューシャトル,36.007133,139.608538,4464,4457,4380
千葉県,習志野,新京成線,35.715394,140.042738,13396,13360,13283
東京都,聖蹟桜ケ丘,京王線,35.650752,139.44704,0,0,0
神奈川県,能見台,京急本線,35.360841,139.629456,31056,30831,30365
神奈川県,腰越,江ノ島電鉄,35.308317,139.493414,3065,3047,2945
東京都,自由が丘,東急東横線,35.607566,139.66908,156540,158014,156160
東京都,舎人,日暮里・舎人ライナー,35.805714,139.770118,8173,8513,8733
東京都,舎人公園,日暮里・舎人ライナー,35.796826,139.770118,4496,4561,4760
神奈川県,舞岡,横浜市営地下鉄ブルーライン,35.40253,139.551515,5421,5446,5667
千葉県,舞浜,ＪＲ京葉線,35.636122,139.883727,156554,166314,166314
埼玉県,航空公園,西武新宿線,35.798459,139.46556,27956,27404,24494
東京都,船の科学館,ゆりかもめ,35.621316,139.773209,0,0,0
東京都,船堀,都営地下鉄新宿線,35.683727,139.863727,63212,64560,64062
千葉県,船橋,東武アーバンパークライン(柏－船橋),35.701701,139.985105,391574,393901,392768
千葉県,船橋日大前,東葉高速鉄道,35.727116,140.059681,20096,20218,20270
千葉県,船橋法典,ＪＲ武蔵野線,35.730836,139.966576,37082,38318,38318
千葉県,船橋競馬場,京成本線,35.689758,139.997937,20611,20872,20709
東京都,芝公園,都営地下鉄三田線,35.653451,139.749737,31368,32260,33271
千葉県,芝山千代田,芝山鉄道,35.754063,140.399512,1513,1542,1435
東京都,芝浦ふ頭,ゆりかもめ,35.642314,139.757848,5308,5232,5090
埼玉県,芦ケ久保,西武秩父線,35.976906,139.13694,0,0,0
東京都,芦花公園,京王線,35.670586,139.608749,14587,15020,14929
東京都,花小金井,西武新宿線,35.726106,139.513226,57651,59223,59220
埼玉県,花崎,東武伊勢崎線(東武動物公園－伊勢崎),36.109928,139.633615,11036,11076,10682
神奈川県,花月園前,京急本線,35.500383,139.673028,0,0,0
東京都,若松河田,都営地下鉄大江戸線,35.699057,139.717905,31796,32363,32326
東京都,若林,東急世田谷線,35.645978,139.659912,8672,9146,9135
埼玉県,若葉,東武東上線,35.949108,139.408752,38279,38498,38038
神奈川県,若葉台,京王相模原線,35.619228,139.472568,27400,27278,26954
千葉県,茂原,ＪＲ外房線,35.426875,140.303952,22564,22544,22544
神奈川県,茅ケ崎,ＪＲ東海道本線(東京－熱海),35.330285,139.406753,0,0,0
東京都,茅場町,東京メトロ東西線,35.679921,139.780066,129847,131870,129424
東京都,茗荷谷,東京メトロ丸ノ内線(池袋－荻窪),35.716805,139.737235,79409,79328,78179
埼玉県,草加,東武スカイツリーライン(浅草－東武動物公園),35.82849,139.803447,87341,88400,88682
東京都,荏原中延,東急池上線,35.609927,139.711964,13733,13881,13910
東京都,荏原町,東急大井町線,35.603761,139.707827,17178,17964,17976
東京都,荒川一中前,都電荒川線,35.733777,139.787897,699,699,699
東京都,荒川七丁目,都電荒川線,35.741832,139.784286,473,473,473
東京都,荒川二丁目,都電荒川線,35.73872,139.784564,845,845,845
東京都,荒川区役所前,都電荒川線,35.735166,139.786231,1689,1689,1689
東京都,荒川車庫前,都電荒川線,35.750997,139.752622,3350,3350,3350
東京都,荒川遊園地前,都電荒川線,35.750719,139.757899,2207,2207,2207
東京都,荻窪,ＪＲ中央・総武線各駅停車,35.704611,139.619968,265054,273253,274856
千葉県,菅野,京成本線,35.728196,139.919553,4205,4154,4195
神奈川県,菊名,ＪＲ横浜線,35.509798,139.631337,244802,247282,245108
東京都,菊川,都営地下鉄新宿線,35.688337,139.806093,25620,25721,25887
東京都,萩山,西武拝島線,35.740409,139.47745,10181,10305,10118
東京都,落合,東京メトロ東西線,35.710722,139.686073,26317,27280,27490
東京都,落合南長崎,都営地下鉄大江戸線,35.722943,139.68374,27147,28006,28212
東京都,葛西,東京メトロ東西線,35.663591,139.872143,106899,108225,107152
東京都,葛西臨海公園,ＪＲ京葉線,35.644399,139.861617,26712,27458,27458
千葉県,葭川公園,千葉都市モノレール１号線,35.608796,140.119959,1995,2068,2189
神奈川県,蒔田,横浜市営地下鉄ブルーライン,35.430195,139.610482,22414,22560,22959
埼玉県,蒲生,東武スカイツリーライン(浅草－東武動物公園),35.867013,139.791641,17571,17685,17476
東京都,蒲田,ＪＲ京浜東北線,35.562155,139.71555,455166,461931,461510
東京都,蓮根,都営地下鉄三田線,35.784048,139.679015,19566,19682,19459
東京都,蓮沼,東急池上線,35.564349,139.708467,8436,8597,8577
埼玉県,蓮田,ＪＲ宇都宮線,35.981248,139.652897,42096,41798,41798
東京都,蔵前,都営地下鉄浅草線,35.704475,139.792065,69657,72864,73606
埼玉県,蕨,ＪＲ京浜東北線,35.828153,139.690457,120268,123052,123052
千葉県,薬園台,新京成線,35.710173,140.037878,15038,15229,15045
神奈川県,藤が丘,東急田園都市線,35.543571,139.5279,27331,27264,26769
埼玉県,藤の牛島,東武アーバンパークライン(大宮－柏),35.980167,139.777665,7262,7217,7141
神奈川県,藤沢,ＪＲ東海道本線(東京－熱海),35.338841,139.487329,404774,409955,407865
神奈川県,藤沢本町,小田急江ノ島線,35.34798,139.476274,21954,21970,21694
神奈川県,藤野,ＪＲ中央本線(東京－塩尻),35.615862,139.152539,4842,4530,4530
千葉県,蘇我,ＪＲ内房線,35.581465,140.131153,66246,68488,68488
東京都,虎ノ門,東京メトロ銀座線,35.670172,139.750098,117329,115957,110008
神奈川県,螢田,小田急小田原線,35.284981,139.151999,6283,6246,6059
千葉県,行川アイランド,ＪＲ外房線,35.118295,140.226223,0,0,0
千葉県,行徳,東京メトロ東西線,35.682813,139.91475,58256,58627,57818
埼玉県,行田,ＪＲ高崎線,36.113869,139.43227,13534,13320,13320
埼玉県,行田市,秩父鉄道,36.143699,139.458878,1716,1716,1685
神奈川県,衣笠,ＪＲ横須賀線,35.257353,139.661374,17514,17136,17136
東京都,表参道,東京メトロ千代田線(綾瀬－代々木上原),35.66545,139.712074,182125,186923,183989
千葉県,袖ケ浦,ＪＲ内房線,35.432173,139.957869,0,0,0
東京都,西ケ原,東京メトロ南北線,35.745663,139.742428,0,0,0
東京都,西ケ原四丁目,都電荒川線,35.744608,139.732902,0,0,0
東京都,西八王子,ＪＲ中央線快速,35.656498,139.31244,64604,64432,64432
千葉県,西千葉,ＪＲ中央・総武線各駅停車,35.622545,140.10332,45442,44770,44770
東京都,西台,都営地下鉄三田線,35.786908,139.673543,26106,27418,27098
埼玉県,西吾野,西武秩父線,35.926385,139.202186,339,346,343
東京都,西国分寺,ＪＲ中央本線(東京－塩尻),35.699775,139.465704,58600,59856,59856
東京都,西国立,ＪＲ南武線(川崎－立川),35.693469,139.424235,20706,20370,20370
東京都,西大井,ＪＲ横須賀線,35.601789,139.721825,30334,31666,31666
千葉県,西大原,いすみ鉄道,35.260366,140.377897,15,13,11
埼玉県,西大宮,ＪＲ川越線,35.922308,139.579878,18374,20660,20660
埼玉県,西大家,東武越生線,35.931692,139.35634,4018,4020,3981
東京都,西大島,都営地下鉄新宿線,35.68931,139.826285,28711,29314,29561
東京都,西太子堂,東急世田谷線,35.644645,139.666245,837,882,882
東京都,西小山,東急目黒線,35.615676,139.698883,37508,37686,37342
埼玉県,西川口,ＪＲ京浜東北線,35.815711,139.7044,111838,117142,117142
埼玉県,西川越,ＪＲ川越線,35.919168,139.459499,2750,2694,2694
東京都,西巣鴨,都営地下鉄三田線,35.743414,139.728818,30037,30549,30335
東京都,西府,ＪＲ南武線(川崎－立川),35.671,139.457372,20556,20718,20718
埼玉県,西所沢,西武池袋線(池袋－飯能),35.789265,139.456005,25127,25814,25720
東京都,西新井,東武大師線,35.777217,139.790451,66865,67149,66712
東京都,西新井大師西,日暮里・舎人ライナー,35.78155,139.770119,11701,11978,12163
東京都,西新宿,東京メトロ丸ノ内線(池袋－荻窪),35.694446,139.692573,86795,89547,91457
東京都,西新宿五丁目,都営地下鉄大江戸線,35.689613,139.684019,33348,36090,36022
東京都,西日暮里,東京メトロ千代田線(綾瀬－代々木上原),35.73211,139.766788,400458,402518,401216
東京都,西早稲田,東京メトロ副都心線,35.70739,139.709016,38739,39808,39863
神奈川県,西横浜,相鉄本線,35.453526,139.608591,14256,14531,14832
東京都,西武園,西武西武園線,35.768045,139.448701,3707,3657,3591
東京都,西武新宿,西武新宿線,35.695335,139.700017,180884,184573,183666
東京都,西武柳沢,西武新宿線,35.728635,139.552611,16543,16727,16616
埼玉県,西武球場前,西武山口線,35.77085,139.419454,10874,13869,13830
埼玉県,西武秩父,秩父鉄道(西武秩父－影森),35.989682,139.083388,7418,7229,7146
東京都,西武立川,西武拝島線,35.726271,139.370515,11650,11977,11705
東京都,西武遊園地,西武多摩湖線,35.765962,139.442647,2634,2695,2587
東京都,西永福,京王井の頭線,35.67878,139.635384,18377,18774,18838
埼玉県,西浦和,ＪＲ武蔵野線,35.844206,139.627906,29356,29910,29910
千葉県,西海鹿島,銚子電鉄,35.725074,140.86017,20,28,30
千葉県,西畑,いすみ鉄道,35.250419,140.215217,11,5,7
千葉県,西登戸,京成千葉線,35.617489,140.102848,2631,2695,2636
千葉県,西白井,北総鉄道北総線,35.784387,140.031402,12779,12833,12587
東京都,西立川,ＪＲ青梅線,35.703578,139.393681,13530,13656,13656
埼玉県,西羽生,秩父鉄道,36.176558,139.524482,342,323,308
千葉県,西船橋,ＪＲ武蔵野線,35.707199,139.959412,686351,870580,693803
東京都,西荻窪,ＪＲ中央・総武線各駅停車,35.703777,139.599636,88954,91556,91556
東京都,西葛西,東京メトロ東西線,35.664424,139.859756,105183,106394,105321
東京都,西調布,京王線,35.657058,139.530088,17496,17698,17610
神奈川県,西谷,相鉄本線,35.478023,139.565205,23208,23296,24551
神奈川県,西鎌倉,湘南モノレール,35.319427,139.504384,5199,5450,5289
東京都,西馬込,都営地下鉄浅草線,35.587264,139.706327,47457,48687,49538
東京都,西高島平,都営地下鉄三田線,35.79199,139.645906,12914,13397,13606
東京都,要町,東京メトロ有楽町線,35.733137,139.698265,40095,41430,41969
東京都,見沼代親水公園,日暮里・舎人ライナー,35.814602,139.770673,13013,13371,13719
埼玉県,親鼻,秩父鉄道,36.077617,139.106133,397,394,381
千葉県,観音,銚子電鉄,35.728879,140.839837,50,68,67
千葉県,誉田,ＪＲ外房線,35.546971,140.213815,13646,14056,14056
神奈川県,読売ランド前,小田急小田原線,35.614729,139.528202,35761,36374,36082
東京都,調布,京王線,35.651864,139.544421,125624,129968,130065
東京都,護国寺,東京メトロ有楽町線,35.719166,139.727319,44262,44691,43428
東京都,谷保,ＪＲ南武線(川崎－立川),35.681416,139.446734,20720,20884,20884
東京都,谷在家,日暮里・舎人ライナー,35.788771,139.770119,9892,10532,10870
埼玉県,谷塚,東武スカイツリーライン(浅草－東武動物公園),35.814157,139.801308,38237,38667,38681
神奈川県,谷峨,ＪＲ御殿場線,35.36547,139.038532,0,0,218
千葉県,谷津,京成本線,35.685314,140.007575,10906,11115,11033
千葉県,豊四季,東武アーバンパークライン(大宮－柏),35.866543,139.939573,15131,15566,15656
東京都,豊島園,西武豊島線,35.74194,139.647936,25693,26770,26671
埼玉県,豊春,東武アーバンパークライン(大宮－柏),35.967973,139.726169,13654,13721,13398
東京都,豊洲,ゆりかもめ,35.655479,139.795595,236550,255583,256759
東京都,豊田,ＪＲ中央本線(東京－塩尻),35.6595,139.381489,68002,70664,70664
東京都,豪徳寺,小田急小田原線,35.653672,139.647523,27258,28149,28656
東京都,赤土小学校前,日暮里・舎人ライナー,35.742943,139.76901,5016,5206,5216
東京都,赤坂,東京メトロ千代田線(綾瀬－代々木上原),35.67206,139.736404,96327,98319,97481
東京都,赤坂見附,東京メトロ銀座線,35.676893,139.737321,127252,130450,121665
東京都,赤羽,ＪＲ京浜東北線,35.77766,139.720957,187068,194498,194498
東京都,赤羽岩淵,東京メトロ南北線,35.783436,139.721122,92093,97360,100337
東京都,赤羽橋,都営地下鉄大江戸線,35.654896,139.744016,40429,43070,42784
東京都,越中島,ＪＲ京葉線,35.667951,139.792622,10458,11470,11470
埼玉県,越生,東武越生線,35.96216,139.299344,5477,3858,3666
埼玉県,越谷,東武スカイツリーライン(浅草－東武動物公園),35.88826,139.786057,50477,51037,50714
埼玉県,越谷レイクタウン,ＪＲ武蔵野線,35.87629,139.822194,51060,56844,56844
神奈川県,足柄,小田急小田原線,35.272204,139.154526,3917,3984,4792
東京都,足立小台,日暮里・舎人ライナー,35.754608,139.770398,3938,3931,3875
神奈川県,踊場,横浜市営地下鉄ブルーライン,35.405891,139.518156,18847,18901,19146
東京都,軍畑,ＪＲ青梅線,35.807592,139.207664,0,0,0
東京都,辰巳,東京メトロ有楽町線,35.645593,139.810539,30379,30636,30603
神奈川県,辻堂,ＪＲ東海道本線(東京－熱海),35.336841,139.447083,115820,118850,118850
神奈川県,追浜,京急本線,35.315707,139.624902,42366,42727,42286
千葉県,逆井,東武アーバンパークライン(柏－船橋),35.823215,139.983905,14406,14481,14131
神奈川県,逗子,ＪＲ横須賀線,35.297514,139.579545,58546,58532,58532
神奈川県,逸見,京急本線,35.280656,139.652846,5256,5290,5299
埼玉県,遊園地西,西武山口線,35.769378,139.440035,695,721,682
千葉県,運河,東武アーバンパークライン(大宮－柏),35.914038,139.906129,22029,22053,21875
千葉県,那古船形,ＪＲ内房線,35.028464,139.851618,370,0,0
東京都,都庁前,都営地下鉄大江戸線,35.690447,139.691519,50008,52192,51967
東京都,都立大学,東急東横線,35.617815,139.676467,48886,49233,49045
東京都,都立家政,西武新宿線,35.722331,139.644604,18958,19229,19236
神奈川県,都筑ふれあいの丘,横浜市営地下鉄グリーンライン,35.536572,139.561259,21076,21847,22282
千葉県,都賀,千葉都市モノレール２号線,35.636072,140.149372,54033,54357,54342
東京都,都電雑司ケ谷,都電荒川線,35.724333,139.717986,0,0,0
千葉県,酒々井,ＪＲ成田線(千葉－銚子),35.731841,140.275357,6958,7346,7346
千葉県,里見,小湊鉄道,35.337215,140.145386,62,55,55
埼玉県,野上,秩父鉄道,36.111585,139.110853,655,648,620
神奈川県,野島公園,横浜シーサイドライン,35.330567,139.631567,2774,2880,2882
東京都,野方,西武新宿線,35.71972,139.653048,25056,25522,25560
千葉県,野田市,東武アーバンパークライン(大宮－柏),35.943395,139.870798,10177,10099,9932
埼玉県,金子,ＪＲ八高線(八王子－高麗川),35.811038,139.328682,4046,4252,4252
神奈川県,金沢八景,京急逗子線,35.331234,139.620124,74360,74845,75632
神奈川県,金沢文庫,京急本線,35.342955,139.621651,70524,70673,69940
東京都,金町,ＪＲ常磐線各駅停車,35.769525,139.870277,101718,103414,103414
神奈川県,鈴木町,京急大師線,35.535241,139.720717,10081,10389,11229
埼玉県,鉄道博物館,ニューシャトル,35.920254,139.617652,9570,10569,10299
埼玉県,鉢形,東武東上線,36.113754,139.209344,1068,1030,967
東京都,銀座,東京メトロ丸ノ内線(池袋－荻窪),35.672117,139.764569,266574,265325,257440
東京都,銀座一丁目,東京メトロ有楽町線,35.67456,139.766679,38754,39250,39562
千葉県,銚子,ＪＲ成田線(千葉－銚子),35.729684,140.827311,6800,13394,6702
東京都,錦糸町,ＪＲ中央・総武線各駅停車,35.696421,139.813952,317786,319260,321474
千葉県,鎌ケ谷,東武アーバンパークライン(柏－船橋),35.763721,139.997295,0,0,0
千葉県,鎌ケ谷大仏,新京成線,35.757917,140.013822,0,0,0
神奈川県,鎌倉,ＪＲ横須賀線,35.319095,139.550436,116880,117273,115478
神奈川県,鎌倉高校前,江ノ島電鉄,35.306735,139.500413,4058,4395,4378
千葉県,鎌取,ＪＲ外房線,35.562802,140.178484,40748,41514,41514
東京都,鐘ケ淵,東武スカイツリーライン(浅草－東武動物公園),35.733416,139.820005,0,0,0
東京都,長原,東急池上線,35.602262,139.697799,15944,16124,16083
神奈川県,長後,小田急江ノ島線,35.412528,139.465521,35145,34945,34294
東京都,長沼,京王線,35.642807,139.366214,4211,4100,4034
神奈川県,長津田,ＪＲ横浜線,35.531849,139.494598,275582,276606,263203
千葉県,長浦,ＪＲ内房線,35.450478,139.995671,12176,12242,12242
埼玉県,長瀞,秩父鉄道,36.095588,139.112075,1351,1320,1311
千葉県,長者町,ＪＲ外房線,35.295861,140.385062,804,682,682
神奈川県,長谷,江ノ島電鉄,35.311318,139.536076,10248,10136,9276
東京都,門前仲町,都営地下鉄大江戸線,35.672395,139.795122,207202,207007,206724
神奈川県,門沢橋,ＪＲ相模線,35.406583,139.380196,0,0,0
神奈川県,開成,小田急小田原線,35.326253,139.135914,11329,11414,12350
神奈川県,関内,横浜市営地下鉄ブルーライン,35.445638,139.635951,155171,157340,158000
神奈川県,阪東橋,横浜市営地下鉄ブルーライン,35.437638,139.625313,20551,21442,21344
東京都,阿佐ケ谷,ＪＲ中央線快速,35.704889,139.636327,0,0,0
東京都,雑司が谷,東京メトロ副都心線,35.720444,139.714849,18381,19061,19339
東京都,雑色,京急本線,35.549684,139.714967,31106,31941,32138
東京都,雪が谷大塚,東急池上線,35.591985,139.680996,25312,25649,25644
東京都,霞ケ関,東京メトロ丸ノ内線(池袋－荻窪),35.673505,139.751792,0,0,0
東京都,青井,つくばエクスプレス,35.772662,139.820393,13100,13200,13100
千葉県,青堀,ＪＲ内房線,35.330405,139.85827,3148,3040,3040
東京都,青山一丁目,都営地下鉄大江戸線,35.67281,139.724017,195632,196759,194946
東京都,青梅,ＪＲ青梅線,35.79029,139.258383,13470,12994,12994
東京都,青梅街道,西武多摩湖線,35.730605,139.476562,8335,8446,8367
東京都,青海,ゆりかもめ,35.6249,139.781514,5673,8995,11884
東京都,青物横丁,京急本線,35.609345,139.742989,42941,43633,43796
東京都,青砥,京成押上線,35.745722,139.856168,50364,51372,51039
神奈川県,青葉台,東急田園都市線,35.542931,139.517178,112929,113103,110999
東京都,面影橋,都電荒川線,35.712945,139.714293,822,822,822
神奈川県,風祭,箱根登山鉄道(小田原－箱根湯本),35.246206,139.129196,1730,1786,1744
東京都,飛田給,京王線,35.660196,139.523311,26779,29978,28284
東京都,飛鳥山,都電荒川線,35.750441,139.737623,993,993,993
千葉県,飯倉,ＪＲ総武本線,35.685711,140.522422,0,0,0
千葉県,飯山満,東葉高速鉄道,35.714033,140.022295,19096,19514,19900
千葉県,飯岡,ＪＲ総武本線,35.729321,140.683712,1548,1460,1460
神奈川県,飯田岡,伊豆箱根鉄道大雄山線,35.287813,139.139333,1783,1794,1768
東京都,飯田橋,東京メトロ東西線,35.702113,139.744847,416491,418550,414600
千葉県,飯給,小湊鉄道,35.320411,140.142498,4,4,4
埼玉県,飯能,西武池袋線(池袋－飯能),35.851089,139.319069,32101,32592,32929
千葉県,養老渓谷,小湊鉄道,35.266361,140.159221,150,144,144
千葉県,館山,ＪＲ内房線,34.995857,139.86198,3572,3312,3312
千葉県,香取,ＪＲ成田線(千葉－銚子),35.897995,140.531995,0,0,0
神奈川県,香川,ＪＲ相模線,35.356477,139.39978,10444,10930,10930
東京都,馬喰横山,都営地下鉄新宿線,35.692058,139.782733,115517,117738,118024
東京都,馬喰町,ＪＲ総武本線,35.693392,139.782483,50550,52384,52384
神奈川県,馬堀海岸,京急本線,35.259493,139.707898,9406,9240,9045
千葉県,馬来田,ＪＲ久留里線,35.366654,140.058669,432,402,402
千葉県,馬橋,流鉄流山線,35.811604,139.917355,53426,54569,54638
千葉県,馬立,小湊鉄道,35.423788,140.114634,191,198,198
神奈川県,馬車道,みなとみらい線,35.450249,139.635979,39016,40037,41627
東京都,馬込,都営地下鉄浅草線,35.596485,139.711771,27720,28981,29491
千葉県,馬込沢,東武アーバンパークライン(柏－船橋),35.742057,139.992463,26786,26787,26529
東京都,駒場東大前,京王井の頭線,35.658645,139.684493,39417,39099,37851
東京都,駒沢大学,東急田園都市線,35.633508,139.661801,78934,80970,80468
東京都,駒込,ＪＲ山手線,35.73647,139.746872,136987,140924,140767
東京都,高井戸,京王井の頭線,35.683306,139.615025,43994,44392,44197
東京都,高円寺,ＪＲ中央線快速,35.705333,139.649826,100678,103526,103526
埼玉県,高坂,東武東上線,36.002658,139.39764,25678,25298,24438
東京都,高尾,ＪＲ中央本線(東京－塩尻),35.642194,139.281776,85795,85308,84425
東京都,高尾山,高尾登山電鉄高尾登山ケーブル,35.631084,139.256084,3764,3641,3295
東京都,高尾山口,京王高尾線,35.632223,139.269945,11308,11352,10431
東京都,高島平,都営地下鉄三田線,35.788824,139.661321,30582,30767,30651
神奈川県,高島町,横浜市営地下鉄ブルーライン,35.459081,139.62334,9662,10612,10680
東京都,高幡不動,京王線,35.661834,139.414321,74385,73928,84574
神奈川県,高座渋谷,小田急江ノ島線,35.432497,139.464883,25492,25580,25520
東京都,高松,多摩モノレール,35.709884,139.413207,3884,3937,8236
千葉県,高柳,東武アーバンパークライン(柏－船橋),35.808439,139.999043,14124,14494,14701
千葉県,高根公団,新京成線,35.730643,140.029377,15593,15643,15344
千葉県,高根木戸,新京成線,35.726699,140.034961,8414,8509,8370
神奈川県,高津,東急大井町線,35.603537,139.617473,32000,32614,32388
千葉県,高滝,小湊鉄道,35.353046,140.150273,24,21,21
神奈川県,高田,横浜市営地下鉄グリーンライン,35.549627,139.620142,15565,15898,16305
東京都,高田馬場,西武新宿線,35.713333,139.704294,922227,933963,925486
東京都,高輪台,都営地下鉄浅草線,35.631342,139.730073,14822,15024,14863
東京都,高野,日暮里・舎人ライナー,35.768495,139.770675,5862,6174,6295
埼玉県,高麗,西武池袋線(飯能－吾野),35.881752,139.30443,2745,2694,2597
埼玉県,高麗川,ＪＲ八高線(八王子－高麗川),35.896279,139.337954,9310,9160,9160
東京都,鬼子母神前,都電荒川線,35.720166,139.714849,2564,2564,2564
千葉県,鬼越,京成本線,35.720003,139.937218,5494,5696,5811
東京都,鮫洲,京急本線,35.605123,139.742546,10821,11234,11313
千葉県,鰭ケ崎,流鉄流山線,35.841017,139.911159,0,0,0
神奈川県,鳥浜,横浜シーサイドライン,35.377173,139.641842,7644,6792,6810
埼玉県,鳩ケ谷,埼玉高速鉄道,35.83071,139.736231,0,0,0
東京都,鳩ノ巣,ＪＲ青梅線,35.814923,139.128754,0,0,0
神奈川県,鴨宮,ＪＲ東海道本線(東京－熱海),35.275815,139.180218,25316,25176,25176
神奈川県,鴨居,ＪＲ横浜線,35.510881,139.567093,79182,79370,79370
埼玉県,鴻巣,ＪＲ高崎線,36.059237,139.509655,39654,39300,39300
東京都,鵜の木,東急多摩川線,35.575347,139.68083,20059,20162,19820
千葉県,鵜原,ＪＲ外房線,35.140821,140.278495,0,0,0
神奈川県,鵠沼,江ノ島電鉄,35.321482,139.482719,4257,4365,4278
神奈川県,鵠沼海岸,小田急江ノ島線,35.320704,139.471081,20079,20073,19859
東京都,鶯谷,ＪＲ山手線,35.720306,139.779092,49222,52296,52296
神奈川県,鶴ケ峰,相鉄本線,35.475051,139.550234,0,0,0
埼玉県,鶴ケ島,東武東上線,35.936915,139.423723,0,0,0
東京都,鶴川,小田急小田原線,35.583121,139.480929,69141,69239,68992
神奈川県,鶴巻温泉,小田急小田原線,35.381111,139.277844,15041,15126,14963
埼玉県,鶴瀬,東武東上線,35.845788,139.539496,49596,50139,50210
神奈川県,鶴見,ＪＲ京浜東北線,35.508549,139.676028,160364,162112,162112
神奈川県,鶴見小野,ＪＲ鶴見線(鶴見－扇町),35.497134,139.681055,0,0,0
神奈川県,鶴見市場,京急本線,35.517798,139.686609,20877,21325,21572
神奈川県,鶴間,小田急江ノ島線,35.490213,139.450853,30443,30489,30356
埼玉県,鷲宮,東武伊勢崎線(東武動物公園－伊勢崎),36.09643,139.656947,7041,6918,6723
東京都,鷹の台,西武国分寺線,35.723411,139.461063,26715,26592,25914
東京都,鷺ノ宮,西武新宿線,35.722608,139.638938,32469,33063,33147
神奈川県,鷺沼,東急田園都市線,35.579567,139.573005,63214,63543,63155
神奈川県,鹿島田,ＪＲ南武線(川崎－立川),35.551322,139.675165,37340,38322,38322
東京都,麹町,東京メトロ有楽町線,35.684781,139.737459,65797,66433,65607
東京都,麻布十番,都営地下鉄大江戸線,35.656007,139.737072,87728,88741,86285
神奈川県,黄金町,京急本線,35.43975,139.622729,22576,22958,22987
